Country,DevType,YearsCodePro,Salary,Count
Kazakhstan,"Developer, front-end",7,30000.0,1
Kazakhstan,"Developer, full-stack",18,12600.0,1
Kazakhstan,"Developer, full-stack",5,8452.0,3
Kazakhstan,"Developer, mobile",1,19068.0,1
Kazakhstan,"Developer, mobile",8,26880.0,1
Kazakhstan,Product manager,7,29928.0,1
Kazakhstan,System administrator,0.5,4728.0,1
Kenya,Academic researcher,0.5,1200.0,1
Kenya,Academic researcher,1,4476.0,2
Kenya,Academic researcher,2,17916.0,1
Kenya,Academic researcher,3,10328.0,3
Kenya,Academic researcher,4,22104.0,1
Kenya,Data or business analyst,1,4776.0,1
Kenya,Data or business analyst,10,11940.0,1
Kenya,Data or business analyst,2,17916.0,1
Kenya,Data or business analyst,3,1428.0,1
Kenya,Data or business analyst,5,7450.0,1
Kenya,Data or business analyst,6,14100.0,1
Kenya,Data or business analyst,9,48000.0,1
Kenya,Data scientist or machine learning specialist,1,240.0,1
Kenya,Data scientist or machine learning specialist,5,13140.0,1
Kenya,Database administrator,18,47784.0,1
Kenya,Database administrator,2,10601.5,4
Kenya,Database administrator,3,9078.0,2
Kenya,Database administrator,4,16128.0,2
Kenya,Database administrator,5,13376.0,3
Kenya,Database administrator,6,36384.0,2
Kenya,Designer,2,8640.0,3
Kenya,Designer,3,9792.0,1
Kenya,Designer,7,14931.0,1
Kenya,Designer,8,41808.0,1
Kenya,DevOps specialist,12,23892.0,1
Kenya,"Developer, back-end",0.5,10032.0,1
Kenya,"Developer, back-end",1,5627.666666666667,3
Kenya,"Developer, back-end",2,6044.875,8
Kenya,"Developer, back-end",3,16621.666666666668,6
Kenya,"Developer, back-end",4,19707.0,4
Kenya,"Developer, back-end",5,23892.0,1
Kenya,"Developer, back-end",6,28068.0,2
Kenya,"Developer, back-end",7,66888.0,1
Kenya,"Developer, back-end",8,83616.0,1
Kenya,"Developer, back-end",9,24840.0,1
Kenya,"Developer, desktop or enterprise applications",1,11940.0,1
Kenya,"Developer, desktop or enterprise applications",2,7363.0,2
Kenya,"Developer, desktop or enterprise applications",3,27474.0,2
Kenya,"Developer, desktop or enterprise applications",7,8004.0,2
Kenya,"Developer, embedded applications or devices",4,770000.0,1
Kenya,"Developer, front-end",3,25080.0,1
Kenya,"Developer, front-end",4,13140.0,1
Kenya,"Developer, front-end",5,47784.0,1
Kenya,"Developer, full-stack",0.5,8364.0,1
Kenya,"Developer, full-stack",1,41808.0,1
Kenya,"Developer, full-stack",2,9345.0,4
Kenya,"Developer, full-stack",3,14991.333333333334,6
Kenya,"Developer, full-stack",4,11150.666666666666,3
Kenya,"Developer, full-stack",5,11352.0,1
Kenya,"Developer, full-stack",6,37188.0,3
Kenya,"Developer, full-stack",7,21600.0,1
Kenya,"Developer, mobile",1,4776.0,1
Kenya,"Developer, mobile",4,23892.0,1
Kuwait,Data or business analyst,15,72000.0,1
Kuwait,Data or business analyst,2,17820.0,1
Kuwait,Data or business analyst,5,39600.0,1
Kuwait,Database administrator,8,59400.0,1
Kuwait,"Developer, back-end",10,45540.0,1
Kuwait,"Developer, back-end",8,930612.0,1
Kuwait,"Developer, full-stack",8,39600.0,1
Kuwait,"Developer, mobile",5,21780.0,1
Kyrgyzstan,Data or business analyst,9,18084.0,1
Kyrgyzstan,Database administrator,10,12000.0,1
Kyrgyzstan,Database administrator,20,4188.0,1
Kyrgyzstan,"Developer, back-end",1,1800.0,1
Kyrgyzstan,"Developer, back-end",10,42000.0,1
Kyrgyzstan,"Developer, back-end",2,9912.0,4
Kyrgyzstan,"Developer, back-end",6,18288.0,1
Kyrgyzstan,"Developer, front-end",5,18084.0,1
Kyrgyzstan,"Developer, mobile",5,48912.0,1
Lao People's Democratic Republic,"Developer, back-end",1,5604.0,1
Latvia,Academic researcher,24,12372.0,1
Latvia,Academic researcher,3,52932.0,2
Latvia,Academic researcher,5,46752.0,1
Latvia,Academic researcher,6,19248.0,1
Latvia,Academic researcher,7,26124.0,1
Latvia,Data or business analyst,0.5,12787.0,2
Latvia,Data or business analyst,10,49500.0,1
Latvia,Data or business analyst,11,61872.0,1
Latvia,Data or business analyst,12,22002.0,2
Latvia,Data or business analyst,2,14268.0,2
Latvia,Data scientist or machine learning specialist,4,40863.0,3
Latvia,Data scientist or machine learning specialist,5,34368.0,1
Latvia,Database administrator,0.5,14436.0,1
Latvia,Database administrator,11,37128.0,1
Latvia,Database administrator,12,19932.0,1
Latvia,Database administrator,2,8934.0,2
Latvia,Database administrator,24,24744.0,1
Latvia,Database administrator,25,250000.0,1
Latvia,Database administrator,3,54996.0,1
Latvia,Database administrator,5,20628.0,1
Latvia,Designer,1,30426.0,2
Latvia,Designer,4,24744.0,1
Latvia,Designer,7,41244.0,1
Latvia,"Developer, back-end",1,38911.0,2
Latvia,"Developer, back-end",10,51177.333333333336,3
Latvia,"Developer, back-end",12,38292.0,1
Latvia,"Developer, back-end",14,61866.0,2
Latvia,"Developer, back-end",15,39186.0,2
Latvia,"Developer, back-end",16,89364.0,1
Latvia,"Developer, back-end",18,37812.0,1
Latvia,"Developer, back-end",2,24080.0,6
Latvia,"Developer, back-end",3,30614.0,6
Latvia,"Developer, back-end",4,24060.0,1
Latvia,"Developer, back-end",5,30209.333333333332,3
Latvia,"Developer, back-end",6,43308.5,4
Latvia,"Developer, back-end",7,31164.0,3
Latvia,"Developer, back-end",8,73726.5,4
Latvia,"Developer, back-end",9,71496.0,1
Latvia,"Developer, desktop or enterprise applications",25,72864.0,1
Latvia,"Developer, desktop or enterprise applications",4,23376.0,1
Latvia,"Developer, embedded applications or devices",3,20628.0,1
Latvia,"Developer, embedded applications or devices",9,40428.0,1
Latvia,"Developer, front-end",0.5,9624.0,1
Latvia,"Developer, front-end",12,80202.0,1
Latvia,"Developer, front-end",5,75618.5,2
Latvia,"Developer, front-end",7,50822.333333333336,3
Latvia,"Developer, full-stack",1,9072.0,1
Latvia,"Developer, full-stack",10,71952.0,3
Latvia,"Developer, full-stack",14,50868.0,1
Latvia,"Developer, full-stack",2,10308.0,2
Latvia,"Developer, full-stack",3,17526.0,2
Latvia,"Developer, full-stack",4,14436.0,1
Latvia,"Developer, full-stack",5,27492.0,1
Latvia,"Developer, full-stack",7,20628.0,1
Latvia,"Developer, mobile",3,45830.0,1
Latvia,"Developer, mobile",8,73692.0,1
Latvia,"Engineer, data",6,31620.0,1
Latvia,Product manager,15,43992.0,1
Lebanon,Academic researcher,1,14568.0,2
Lebanon,Academic researcher,11,48000.0,1
Lebanon,Academic researcher,2,11934.0,2
Lebanon,Academic researcher,3,14350.0,4
Lebanon,Academic researcher,4,14316.0,1
Lebanon,Academic researcher,6,34800.0,1
Lebanon,Academic researcher,7,38400.0,1
Lebanon,Data or business analyst,10,39000.0,2
Lebanon,Data or business analyst,14,48000.0,1
Lebanon,Data or business analyst,16,50112.0,1
Lebanon,Data or business analyst,3,29500.0,1
Lebanon,Data or business analyst,6,30000.0,1
Lebanon,Data or business analyst,8,15912.0,1
Lebanon,Data scientist or machine learning specialist,1,16188.0,2
Lebanon,Data scientist or machine learning specialist,10,24000.0,1
Lebanon,Database administrator,5,33408.0,1
Lebanon,Designer,1,20400.0,1
Lebanon,Designer,5,101316.0,2
Lebanon,"Developer, back-end",0.5,18000.0,2
Lebanon,"Developer, back-end",1,22800.0,1
Lebanon,"Developer, back-end",10,27600.0,1
Lebanon,"Developer, back-end",11,511934.0,2
Lebanon,"Developer, back-end",14,80000.0,1
Lebanon,"Developer, back-end",15,47724.0,1
Lebanon,"Developer, back-end",2,11600.0,3
Lebanon,"Developer, back-end",3,22017.0,4
Lebanon,"Developer, back-end",4,21000.0,2
Lebanon,"Developer, back-end",5,21000.0,1
Lebanon,"Developer, desktop or enterprise applications",7,27504.0,1
Lebanon,"Developer, front-end",2,28800.0,1
Lebanon,"Developer, front-end",3,17070.0,2
Lebanon,"Developer, front-end",6,30000.0,1
Lebanon,"Developer, full-stack",1,12492.0,4
Lebanon,"Developer, full-stack",2,11928.0,1
Lebanon,"Developer, full-stack",5,19200.0,1
Lebanon,"Developer, full-stack",6,28800.0,1
Lebanon,"Developer, full-stack",7,149150.0,1
Lebanon,"Developer, full-stack",9,43752.0,1
Lebanon,"Developer, mobile",1,16896.0,1
Lebanon,"Developer, mobile",2,14940.0,2
Lebanon,"Developer, mobile",3,29334.0,2
Lebanon,"Developer, mobile",4,31890.0,2
Lebanon,Senior executive/VP,15,60000.0,1
Lebanon,Student,3,4950.0,1
Lesotho,Designer,6,17544.0,1
Libyan Arab Jamahiriya,Data or business analyst,10,56316.0,1
Libyan Arab Jamahiriya,Data or business analyst,17,216612.0,1
Libyan Arab Jamahiriya,Database administrator,3,12132.0,1
Libyan Arab Jamahiriya,"Developer, full-stack",10,60000.0,1
Liechtenstein,"Developer, full-stack",3,811188.0,1
Lithuania,Academic researcher,1,24822.0,2
Lithuania,Academic researcher,10,27492.0,1
Lithuania,Academic researcher,11,34368.0,1
Lithuania,Academic researcher,13,34368.0,1
Lithuania,Academic researcher,2,23520.0,1
Lithuania,Academic researcher,4,8940.0,1
Lithuania,Academic researcher,5,30252.0,1
Lithuania,Data or business analyst,0.5,4404.0,1
Lithuania,Data or business analyst,1,15584.0,3
Lithuania,Data or business analyst,10,38496.0,1
Lithuania,Data or business analyst,3,24063.333333333332,3
Lithuania,Data or business analyst,8,19248.0,1
Lithuania,Data scientist or machine learning specialist,0.5,41244.0,1
Lithuania,Data scientist or machine learning specialist,2,57744.0,2
Lithuania,Data scientist or machine learning specialist,22,41244.0,1
Lithuania,Data scientist or machine learning specialist,4,26814.0,2
Lithuania,Data scientist or machine learning specialist,7,35748.0,1
Lithuania,Database administrator,1,11004.0,1
Lithuania,Database administrator,11,46752.0,1
Lithuania,Database administrator,2,20412.0,3
Lithuania,Database administrator,4,34372.0,3
Lithuania,Database administrator,5,49500.0,1
Lithuania,Database administrator,8,66000.0,1
Lithuania,Designer,13,61872.0,1
Lithuania,Designer,16,503.0,1
Lithuania,Designer,18,27492.0,1
Lithuania,Designer,6,68742.0,2
Lithuania,DevOps specialist,3,36888.0,1
Lithuania,DevOps specialist,7,54996.0,1
Lithuania,"Developer, back-end",1,11800.0,3
Lithuania,"Developer, back-end",10,85017.5,2
Lithuania,"Developer, back-end",11,44366.0,4
Lithuania,"Developer, back-end",12,63588.0,2
Lithuania,"Developer, back-end",13,82488.0,1
Lithuania,"Developer, back-end",14,35196.0,1
Lithuania,"Developer, back-end",15,86904.0,2
Lithuania,"Developer, back-end",16,54306.0,2
Lithuania,"Developer, back-end",18,33828.0,1
Lithuania,"Developer, back-end",19,16224.0,1
Lithuania,"Developer, back-end",2,22600.5,8
Lithuania,"Developer, back-end",3,24144.8,5
Lithuania,"Developer, back-end",4,39186.0,6
Lithuania,"Developer, back-end",5,54996.0,1
Lithuania,"Developer, back-end",6,32917.125,8
Lithuania,"Developer, back-end",7,48960.0,4
Lithuania,"Developer, back-end",8,36656.333333333336,3
Lithuania,"Developer, back-end",9,70120.0,3
Lithuania,"Developer, desktop or enterprise applications",2,11004.0,1
Lithuania,"Developer, desktop or enterprise applications",24,24744.0,1
Lithuania,"Developer, desktop or enterprise applications",3,34368.0,1
Lithuania,"Developer, desktop or enterprise applications",4,29844.0,1
Lithuania,"Developer, desktop or enterprise applications",6,41362.0,2
Lithuania,"Developer, desktop or enterprise applications",7,32316.0,1
Lithuania,"Developer, desktop or enterprise applications",8,6192.0,1
Lithuania,"Developer, embedded applications or devices",10,45830.0,1
Lithuania,"Developer, front-end",0.5,17355.0,4
Lithuania,"Developer, front-end",1,23376.0,1
Lithuania,"Developer, front-end",11,41244.0,1
Lithuania,"Developer, front-end",16,76920.0,1
Lithuania,"Developer, front-end",4,21174.0,2
Lithuania,"Developer, front-end",5,30252.0,1
Lithuania,"Developer, front-end",6,61182.0,2
Lithuania,"Developer, front-end",8,604956.0,1
Lithuania,"Developer, full-stack",0.5,14428.0,6
Lithuania,"Developer, full-stack",10,71496.0,2
Lithuania,"Developer, full-stack",12,28872.0,1
Lithuania,"Developer, full-stack",13,67028.0,2
Lithuania,"Developer, full-stack",14,48498.0,2
Lithuania,"Developer, full-stack",15,83868.0,1
Lithuania,"Developer, full-stack",2,24609.0,4
Lithuania,"Developer, full-stack",3,19824.0,2
Lithuania,"Developer, full-stack",4,35217.6,5
Lithuania,"Developer, full-stack",6,36664.0,3
Lithuania,"Developer, full-stack",7,57744.0,3
Lithuania,"Developer, full-stack",8,51774.0,2
Lithuania,"Developer, mobile",12,66000.0,1
Lithuania,"Developer, mobile",15,68748.0,1
Lithuania,"Developer, mobile",18,96240.0,1
Lithuania,"Developer, mobile",2,21996.0,1
Lithuania,"Developer, mobile",8,87996.0,1
Lithuania,"Developer, mobile",9,74474.0,1
Lithuania,"Engineer, site reliability",2,54996.0,1
Luxembourg,Academic researcher,10,54996.0,1
Luxembourg,Academic researcher,12,1000000.0,1
Luxembourg,Academic researcher,3,37810.0,1
Luxembourg,Academic researcher,6,37128.0,1
Luxembourg,Data or business analyst,25,82488.0,1
Luxembourg,Data scientist or machine learning specialist,16,166150.0,1
Luxembourg,Data scientist or machine learning specialist,2,57287.0,1
Luxembourg,Data scientist or machine learning specialist,30,34368.0,1
Luxembourg,Database administrator,15,91660.0,1
Luxembourg,Database administrator,20,66453.0,1
Luxembourg,Designer,2,33672.0,1
Luxembourg,DevOps specialist,6,82494.0,1
Luxembourg,"Developer, back-end",10,98534.33333333333,3
Luxembourg,"Developer, back-end",15,75619.5,2
Luxembourg,"Developer, back-end",19,109992.0,1
Luxembourg,"Developer, back-end",20,91660.0,1
Luxembourg,"Developer, back-end",8,66114.0,2
Luxembourg,"Developer, back-end",9,84558.5,2
Luxembourg,"Developer, desktop or enterprise applications",3,60492.0,1
Luxembourg,"Developer, desktop or enterprise applications",4,57287.0,1
Luxembourg,"Developer, desktop or enterprise applications",9,54996.0,1
Luxembourg,"Developer, embedded applications or devices",10,1000000.0,1
Luxembourg,"Developer, front-end",16,54996.0,1
Luxembourg,"Developer, front-end",3,659952.0,1
Luxembourg,"Developer, front-end",5,82494.0,1
Luxembourg,"Developer, full-stack",0.5,41244.0,1
Luxembourg,"Developer, full-stack",1,91660.0,1
Luxembourg,"Developer, full-stack",10,80430.0,2
Luxembourg,"Developer, full-stack",11,68745.0,1
Luxembourg,"Developer, full-stack",20,687444.0,1
Luxembourg,"Developer, full-stack",30,68748.0,1
Luxembourg,"Developer, full-stack",4,65003.0,3
Luxembourg,"Developer, full-stack",5,57287.0,1
Luxembourg,Senior executive/VP,14,131761.0,1
Luxembourg,Senior executive/VP,18,109992.0,1
Madagascar,Academic researcher,12,3432.0,1
Madagascar,Data or business analyst,2,168.0,1
Madagascar,"Developer, back-end",14,13872.0,1
Madagascar,"Developer, front-end",1,3468.0,1
Madagascar,"Developer, full-stack",4,4680.0,1
Madagascar,"Developer, full-stack",5,4860.0,1
Malawi,Data or business analyst,7,11532.0,1
Malaysia,Academic researcher,1,10248.0,1
Malaysia,Academic researcher,10,23436.0,1
Malaysia,Academic researcher,3,15074.0,1
Malaysia,Academic researcher,46,3804.0,1
Malaysia,Academic researcher,6,27480.0,2
Malaysia,Data or business analyst,1,26364.0,1
Malaysia,Data or business analyst,15,26364.0,1
Malaysia,Data or business analyst,16,29292.0,1
Malaysia,Data or business analyst,3,4392.0,1
Malaysia,Data or business analyst,5,19770.5,2
Malaysia,Data or business analyst,6,29292.0,1
Malaysia,Data scientist or machine learning specialist,0.5,12300.0,1
Malaysia,Data scientist or machine learning specialist,15,34394.0,2
Malaysia,Database administrator,0.5,11961.0,1
Malaysia,Database administrator,13,8784.0,1
Malaysia,Database administrator,28,32220.0,1
Malaysia,Database administrator,3,12888.0,1
Malaysia,Database administrator,4,14910.0,4
Malaysia,Database administrator,5,26364.0,1
Malaysia,Database administrator,7,23436.0,1
Malaysia,Database administrator,8,13176.0,1
Malaysia,Database administrator,9,21972.0,1
Malaysia,Designer,0.5,8496.0,2
Malaysia,Designer,2,9672.0,1
Malaysia,Designer,3,10248.0,1
Malaysia,Designer,5,16848.0,2
Malaysia,Designer,9,23436.0,1
Malaysia,DevOps specialist,2,14652.0,1
Malaysia,"Developer, QA or test",2,8788.0,1
Malaysia,"Developer, back-end",0.5,6225.0,4
Malaysia,"Developer, back-end",1,11760.0,4
Malaysia,"Developer, back-end",10,32224.25,4
Malaysia,"Developer, back-end",12,51264.5,2
Malaysia,"Developer, back-end",15,17280.0,1
Malaysia,"Developer, back-end",17,29292.0,1
Malaysia,"Developer, back-end",19,78115.0,1
Malaysia,"Developer, back-end",2,8529.0,4
Malaysia,"Developer, back-end",3,15285.454545454546,11
Malaysia,"Developer, back-end",4,29894.666666666668,6
Malaysia,"Developer, back-end",5,19762.4,5
Malaysia,"Developer, back-end",6,22848.0,5
Malaysia,"Developer, back-end",8,34416.0,1
Malaysia,"Developer, back-end",9,30816.0,1
Malaysia,"Developer, desktop or enterprise applications",0.5,8784.0,1
Malaysia,"Developer, desktop or enterprise applications",1,19044.0,1
Malaysia,"Developer, desktop or enterprise applications",12,28116.0,1
Malaysia,"Developer, desktop or enterprise applications",2,11712.0,1
Malaysia,"Developer, desktop or enterprise applications",4,29172.5,2
Malaysia,"Developer, desktop or enterprise applications",8,21970.0,1
Malaysia,"Developer, desktop or enterprise applications",9,23142.0,2
Malaysia,"Developer, embedded applications or devices",0.5,8496.0,1
Malaysia,"Developer, embedded applications or devices",10,26364.0,1
Malaysia,"Developer, embedded applications or devices",14,29292.0,1
Malaysia,"Developer, embedded applications or devices",4,23436.0,1
Malaysia,"Developer, front-end",1,13426.0,1
Malaysia,"Developer, front-end",2,13624.0,2
Malaysia,"Developer, front-end",21,14064.0,1
Malaysia,"Developer, front-end",3,22116.0,2
Malaysia,"Developer, front-end",5,14646.0,2
Malaysia,"Developer, front-end",6,29292.0,1
Malaysia,"Developer, front-end",7,15392.0,1
Malaysia,"Developer, front-end",8,0.0,1
Malaysia,"Developer, full-stack",1,11376.0,3
Malaysia,"Developer, full-stack",10,61027.0,1
Malaysia,"Developer, full-stack",16,49800.0,1
Malaysia,"Developer, full-stack",2,13262.0,3
Malaysia,"Developer, full-stack",3,10010.333333333334,3
Malaysia,"Developer, full-stack",4,13842.0,2
Malaysia,"Developer, full-stack",5,24411.0,1
Malaysia,"Developer, full-stack",6,17568.0,2
Malaysia,"Developer, full-stack",7,14652.0,1
Malaysia,"Developer, full-stack",8,36616.0,1
Malaysia,"Developer, full-stack",9,26119.5,2
Malaysia,"Developer, mobile",3,7908.0,1
Malaysia,"Developer, mobile",4,24744.0,2
Malaysia,"Developer, mobile",6,25188.0,1
Malaysia,Engineering manager,11,456972.0,1
Maldives,Database administrator,2,12384.0,1
Maldives,Database administrator,5,19746.0,2
Maldives,"Developer, full-stack",2,8520.0,1
Maldives,"Developer, full-stack",6,14712.0,1
Maldives,"Developer, full-stack",8,18576.0,1
Mali,Database administrator,10,10476.0,1
Malta,Academic researcher,3,24634.0,1
Malta,Data or business analyst,2,44684.0,1
Malta,Data or business analyst,20,148947.0,1
Malta,Data or business analyst,9,48694.0,1
Malta,Data scientist or machine learning specialist,2,36664.0,1
Malta,Database administrator,11,59579.0,1
Malta,Database administrator,12,48121.0,1
Malta,Database administrator,3,42393.0,1
Malta,Database administrator,4,28644.0,1
Malta,Database administrator,5,45830.0,1
Malta,Database administrator,8,50413.0,1
Malta,Designer,0.5,36664.0,1
Malta,Designer,12,57300.0,1
Malta,Designer,3,33227.0,1
Malta,"Developer, back-end",10,42624.0,1
Malta,"Developer, back-end",11,54996.0,1
Malta,"Developer, back-end",14,57287.0,2
Malta,"Developer, back-end",2,50413.0,1
Malta,"Developer, back-end",3,515181.0,2
Malta,"Developer, back-end",4,36664.0,1
Malta,"Developer, back-end",5,36664.0,1
Malta,"Developer, back-end",6,261228.0,2
Malta,"Developer, back-end",7,45543.75,4
Malta,"Developer, desktop or enterprise applications",19,177591.0,1
Malta,"Developer, desktop or enterprise applications",3,44283.0,1
Malta,"Developer, desktop or enterprise applications",35,59579.0,1
Malta,"Developer, front-end",1,25779.5,2
Malta,"Developer, front-end",2,46976.0,1
Malta,"Developer, front-end",5,42966.0,1
Malta,"Developer, full-stack",2,17186.0,1
Malta,"Developer, full-stack",3,37580.5,2
Malta,"Developer, full-stack",4,34368.0,1
Malta,"Developer, full-stack",6,52704.0,1
Malta,"Developer, full-stack",9,412464.0,1
Malta,Engineering manager,13,74474.0,1
Mauritius,Academic researcher,10,10992.0,1
Mauritius,Data or business analyst,2,14160.0,1
Mauritius,Data or business analyst,3,7428.0,1
Mauritius,Data or business analyst,4,10620.0,2
Mauritius,Database administrator,2,10620.0,1
Mauritius,DevOps specialist,2,28320.0,1
Mauritius,"Developer, back-end",15,26544.0,1
Mauritius,"Developer, back-end",4,23004.0,1
Mauritius,"Developer, back-end",5,11856.0,1
Mauritius,"Developer, back-end",7,19116.0,1
Mauritius,"Developer, front-end",4,17700.0,1
Mauritius,"Developer, full-stack",2,13452.0,1
Mauritius,"Developer, full-stack",7,18084.0,1
Mauritius,"Developer, full-stack",8,25309.0,1
Mexico,Academic researcher,0.5,3645.6,5
Mexico,Academic researcher,1,9260.0,3
Mexico,Academic researcher,10,20100.0,2
Mexico,Academic researcher,12,12564.0,1
Mexico,Academic researcher,13,20736.0,1
Mexico,Academic researcher,15,16968.0,1
Mexico,Academic researcher,18,24816.0,2
Mexico,Academic researcher,2,7305.0,4
Mexico,Academic researcher,20,26200.0,1
Mexico,Academic researcher,22,36756.0,1
Mexico,Academic researcher,3,15433.111111111111,9
Mexico,Academic researcher,30,15708.0,1
Mexico,Academic researcher,4,15781.0,6
Mexico,Academic researcher,5,26178.5,6
Mexico,Academic researcher,6,21948.0,3
Mexico,Academic researcher,7,16760.0,3
Mexico,Academic researcher,8,13026.0,2
Mexico,Academic researcher,9,60838.0,2
Mexico,Data or business analyst,0.5,11821.5,4
Mexico,Data or business analyst,1,28257.0,4
Mexico,Data or business analyst,10,7676.0,3
Mexico,Data or business analyst,11,41460.0,1
Mexico,Data or business analyst,12,60200.0,1
Mexico,Data or business analyst,16,58440.0,2
Mexico,Data or business analyst,2,8851.333333333334,3
Mexico,Data or business analyst,20,5028.0,1
Mexico,Data or business analyst,21,43980.0,1
Mexico,Data or business analyst,22,30156.0,1
Mexico,Data or business analyst,3,21984.0,1
Mexico,Data or business analyst,31,34548.0,1
Mexico,Data or business analyst,4,12372.0,2
Mexico,Data or business analyst,5,20930.8,5
Mexico,Data or business analyst,6,18534.0,2
Mexico,Data or business analyst,7,31416.0,1
Mexico,Data or business analyst,8,19659.0,2
Mexico,Data or business analyst,9,22175.0,2
Mexico,Data scientist or machine learning specialist,10,23868.0,1
Mexico,Data scientist or machine learning specialist,2,9844.0,3
Mexico,Data scientist or machine learning specialist,3,16962.0,2
Mexico,Data scientist or machine learning specialist,5,1260.0,1
Mexico,Data scientist or machine learning specialist,6,69831.0,1
Mexico,Data scientist or machine learning specialist,7,48000.0,1
Mexico,Data scientist or machine learning specialist,8,24444.0,2
Mexico,Database administrator,0.5,3456.0,1
Mexico,Database administrator,1,9956.0,5
Mexico,Database administrator,10,19684.0,3
Mexico,Database administrator,12,24188.0,2
Mexico,Database administrator,15,12564.0,1
Mexico,Database administrator,17,25128.0,1
Mexico,Database administrator,2,10258.8,10
Mexico,Database administrator,28,18852.0,1
Mexico,Database administrator,3,6968.666666666667,3
Mexico,Database administrator,4,36812.0,7
Mexico,Database administrator,5,8792.5,2
Mexico,Database administrator,6,23118.0,2
Mexico,Database administrator,7,28272.0,1
Mexico,Database administrator,8,32721.0,2
Mexico,Database administrator,9,20417.0,2
Mexico,Designer,0.5,12000.0,1
Mexico,Designer,1,5201.0,4
Mexico,Designer,10,28272.0,1
Mexico,Designer,11,17280.0,1
Mexico,Designer,13,32975.0,2
Mexico,Designer,14,23868.0,1
Mexico,Designer,16,8400.0,1
Mexico,Designer,18,12564.0,1
Mexico,Designer,19,50256.0,1
Mexico,Designer,21,37692.0,1
Mexico,Designer,25,48690.0,2
Mexico,Designer,3,12494.0,5
Mexico,Designer,4,23433.6,5
Mexico,Designer,40,31416.0,1
Mexico,Designer,5,13660.0,3
Mexico,Designer,6,8796.0,3
Mexico,DevOps specialist,10,38952.0,1
Mexico,DevOps specialist,23,408864.0,1
Mexico,"Developer, QA or test",4,21984.0,1
Mexico,"Developer, QA or test",5,62600.0,2
Mexico,"Developer, back-end",0.5,7026.0,6
Mexico,"Developer, back-end",1,9018.75,8
Mexico,"Developer, back-end",10,49788.3,10
Mexico,"Developer, back-end",11,30722.0,6
Mexico,"Developer, back-end",12,12882.0,2
Mexico,"Developer, back-end",13,59032.0,4
Mexico,"Developer, back-end",15,55546.4,5
Mexico,"Developer, back-end",18,34548.0,1
Mexico,"Developer, back-end",2,9538.6,15
Mexico,"Developer, back-end",20,32982.0,2
Mexico,"Developer, back-end",22,24498.0,2
Mexico,"Developer, back-end",23,21984.0,1
Mexico,"Developer, back-end",3,17678.25,16
Mexico,"Developer, back-end",32,37692.0,1
Mexico,"Developer, back-end",4,14130.888888888889,18
Mexico,"Developer, back-end",5,24286.909090909092,11
Mexico,"Developer, back-end",6,76261.0,10
Mexico,"Developer, back-end",7,27782.30769230769,13
Mexico,"Developer, back-end",8,27018.0,2
Mexico,"Developer, back-end",9,38216.4,5
Mexico,"Developer, desktop or enterprise applications",0.5,3144.0,1
Mexico,"Developer, desktop or enterprise applications",10,37692.0,1
Mexico,"Developer, desktop or enterprise applications",2,10956.6,5
Mexico,"Developer, desktop or enterprise applications",20,24950.0,1
Mexico,"Developer, desktop or enterprise applications",24,43980.0,1
Mexico,"Developer, desktop or enterprise applications",3,10680.0,1
Mexico,"Developer, desktop or enterprise applications",4,12408.0,2
Mexico,"Developer, desktop or enterprise applications",5,11304.0,1
Mexico,"Developer, desktop or enterprise applications",6,15708.0,1
Mexico,"Developer, desktop or enterprise applications",7,25134.0,2
Mexico,"Developer, embedded applications or devices",1,12582.0,2
Mexico,"Developer, embedded applications or devices",10,54024.0,1
Mexico,"Developer, embedded applications or devices",2,34230.0,2
Mexico,"Developer, embedded applications or devices",3,19164.0,2
Mexico,"Developer, embedded applications or devices",4,25128.0,1
Mexico,"Developer, embedded applications or devices",6,21984.0,1
Mexico,"Developer, front-end",1,16488.0,2
Mexico,"Developer, front-end",10,42720.0,1
Mexico,"Developer, front-end",18,136120.0,1
Mexico,"Developer, front-end",2,13058.0,3
Mexico,"Developer, front-end",3,14556.0,3
Mexico,"Developer, front-end",4,27152.666666666668,3
Mexico,"Developer, front-end",5,37351.5,2
Mexico,"Developer, front-end",7,36444.0,1
Mexico,"Developer, front-end",8,54094.0,2
Mexico,"Developer, full-stack",1,28272.0,5
Mexico,"Developer, full-stack",10,434824.8,5
Mexico,"Developer, full-stack",11,39398.0,2
Mexico,"Developer, full-stack",12,84854.0,2
Mexico,"Developer, full-stack",14,25128.0,1
Mexico,"Developer, full-stack",15,75384.0,1
Mexico,"Developer, full-stack",16,53400.0,1
Mexico,"Developer, full-stack",2,11551.333333333334,9
Mexico,"Developer, full-stack",22,94236.0,1
Mexico,"Developer, full-stack",23,37692.0,1
Mexico,"Developer, full-stack",3,15370.285714285714,7
Mexico,"Developer, full-stack",4,18879.9,10
Mexico,"Developer, full-stack",5,36535.38461538462,13
Mexico,"Developer, full-stack",6,18010.0,6
Mexico,"Developer, full-stack",7,21245.75,4
Mexico,"Developer, full-stack",8,26231.0,2
Mexico,"Developer, full-stack",9,70179.5,4
Mexico,"Developer, game or graphics",10,97274.0,1
Mexico,"Developer, game or graphics",2,15396.0,1
Mexico,"Developer, mobile",0.5,6282.0,2
Mexico,"Developer, mobile",12,4000.0,1
Mexico,"Developer, mobile",3,14660.0,3
